,Passengers,Distance (miles),Carrier Code,Airline,Origin Airport,Origin City Name,Origin Latitude (Deg.),Origin Longitude (Deg.),Destination Airport,Destination City Name,Destination Latitude (Deg.),Destination Longitude (Deg.),Month,Estimated Aircraft Capacity,SFC (L/100km per Pax),No of Flights Per Month,Climb-Descent Penalty (mi),Fuel Consumed Per Flight (Liters),Total Fuel Per Route (Gal),Fuel Cost Per Gal,Fuel Cost,Origin January,Origin February,Origin March,Origin April,Origin May,Origin June,Origin July,Origin August,Origin September,Origin October,Origin November,Origin December,Destination January,Destination February,Destination March,Destination April,Destination May,Destination June,Destination July,Destination August,Destination September,Destination October,Destination November,Destination December
1199,146,335,AA,American Airlines,JAX,"Jacksonville, Florida",30.3167,-81.65,MIA,Miami,25.7833,-80.2167,9,88,3.97,2,0,5867.518868,3100.068389,3.195526481,9906.350629,53.9,55.7,61.0,66.9,73.7,78.9,80.9,80.5,77.8,70.1,61.3,54.9,65.9,66.7,69.6,73.1,76.6,80.1,81.5,81.9,80.9,77.2,71.4,67.1
1200,84,335,AA,American Airlines,MIA,Miami,25.7833,-80.2167,JAX,"Jacksonville, Florida",30.3167,-81.65,9,120,3.97,1,0,6616.546708,1747.906377,3.195526481,5585.481114,65.9,66.7,69.6,73.1,76.6,80.1,81.5,81.9,80.9,77.2,71.4,67.1,53.9,55.7,61.0,66.9,73.7,78.9,80.9,80.5,77.8,70.1,61.3,54.9
1201,20265,337,AA,American Airlines,SFO,San Francisco,37.7775,-122.4164,LAX,Los Angeles,34.0522,-118.2437,12,189,2.38,108,0,6475.664692,184754.4436,3.034597233,560655.3234,48.2,51.1,52.6,54.4,56.7,59.4,60.7,61.3,61.9,59.5,54.1,49.2,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8
1202,17892,337,AA,American Airlines,LAX,Los Angeles,34.0522,-118.2437,SFO,San Francisco,37.7775,-122.4164,9,189,2.38,95,0,6475.664692,162515.4828,3.195526481,519322.529,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8,48.2,51.1,52.6,54.4,56.7,59.4,60.7,61.3,61.9,59.5,54.1,49.2
1203,17228,337,AA,American Airlines,LAX,Los Angeles,34.0522,-118.2437,SFO,San Francisco,37.7775,-122.4164,12,189,2.38,92,0,6475.664692,157383.4149,3.034597233,477595.2755,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8,48.2,51.1,52.6,54.4,56.7,59.4,60.7,61.3,61.9,59.5,54.1,49.2
1204,17110,337,AA,American Airlines,SFO,San Francisco,37.7775,-122.4164,LAX,Los Angeles,34.0522,-118.2437,9,189,2.38,91,0,6475.664692,155672.7257,3.195526481,497456.3172,48.2,51.1,52.6,54.4,56.7,59.4,60.7,61.3,61.9,59.5,54.1,49.2,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8
1205,16104,337,AA,American Airlines,SFO,San Francisco,37.7775,-122.4164,LAX,Los Angeles,34.0522,-118.2437,11,189,2.38,86,0,6475.664692,147119.2792,2.937909935,432223.192,48.2,51.1,52.6,54.4,56.7,59.4,60.7,61.3,61.9,59.5,54.1,49.2,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8
1206,15875,337,AA,American Airlines,PHL,Philadelphia,39.9528,-75.1636,RDU,"Raleigh, North Carolina",35.78,-78.64,10,189,2.38,84,0,6475.664692,143697.9006,3.101298216,445650.0428,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6
1207,15505,337,AA,American Airlines,LAX,Los Angeles,34.0522,-118.2437,SFO,San Francisco,37.7775,-122.4164,11,189,2.38,83,0,6475.664692,141987.2113,2.937909935,417145.6388,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8,48.2,51.1,52.6,54.4,56.7,59.4,60.7,61.3,61.9,59.5,54.1,49.2
1208,15663,337,AA,American Airlines,RDU,"Raleigh, North Carolina",35.78,-78.64,PHL,Philadelphia,39.9528,-75.1636,10,189,2.38,83,0,6475.664692,141987.2113,3.101298216,440344.6851,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
1209,14972,337,AA,American Airlines,RDU,"Raleigh, North Carolina",35.78,-78.64,PHL,Philadelphia,39.9528,-75.1636,9,189,2.38,80,0,6475.664692,136855.1434,3.195526481,437324.2349,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
1210,15111,337,AA,American Airlines,PHL,Philadelphia,39.9528,-75.1636,RDU,"Raleigh, North Carolina",35.78,-78.64,9,189,2.38,80,0,6475.664692,136855.1434,3.195526481,437324.2349,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6
1211,14831,337,AA,American Airlines,PHL,Philadelphia,39.9528,-75.1636,RDU,"Raleigh, North Carolina",35.78,-78.64,8,189,2.38,79,0,6475.664692,135144.4541,3.181130314,429912.1198,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6
1212,14561,337,AA,American Airlines,RDU,"Raleigh, North Carolina",35.78,-78.64,PHL,Philadelphia,39.9528,-75.1636,12,189,2.38,78,0,6475.664692,133433.7648,3.034597233,404917.7336,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
1213,14421,337,AA,American Airlines,PHL,Philadelphia,39.9528,-75.1636,RDU,"Raleigh, North Carolina",35.78,-78.64,12,189,2.38,77,0,6475.664692,131723.0756,3.034597233,399726.4806,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6
1214,14059,337,AA,American Airlines,RDU,"Raleigh, North Carolina",35.78,-78.64,PHL,Philadelphia,39.9528,-75.1636,8,189,2.38,75,0,6475.664692,128301.697,3.181130314,408144.4176,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
1215,12683,337,AA,American Airlines,PHL,Philadelphia,39.9528,-75.1636,RDU,"Raleigh, North Carolina",35.78,-78.64,5,189,2.38,68,0,6475.664692,116326.8719,3.374379942,392531.0633,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6
1216,12376,337,AA,American Airlines,RDU,"Raleigh, North Carolina",35.78,-78.64,PHL,Philadelphia,39.9528,-75.1636,5,189,2.38,66,0,6475.664692,112905.4933,3.374379942,380986.032,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
1217,11996,337,AA,American Airlines,PHL,Philadelphia,39.9528,-75.1636,RDU,"Raleigh, North Carolina",35.78,-78.64,3,189,2.38,64,0,6475.664692,109484.1147,3.073563462,336506.3748,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6
1218,11946,337,AA,American Airlines,PHL,Philadelphia,39.9528,-75.1636,RDU,"Raleigh, North Carolina",35.78,-78.64,7,189,2.38,64,0,6475.664692,109484.1147,3.279008751,358999.3704,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6
1219,11406,337,AA,American Airlines,PHL,Philadelphia,39.9528,-75.1636,RDU,"Raleigh, North Carolina",35.78,-78.64,1,189,2.38,61,0,6475.664692,104352.0469,2.896251081,302229.7285,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6
1220,11475,337,AA,American Airlines,PHL,Philadelphia,39.9528,-75.1636,RDU,"Raleigh, North Carolina",35.78,-78.64,11,189,2.38,61,0,6475.664692,104352.0469,2.937909935,306576.9152,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6
1221,11405,337,AA,American Airlines,RDU,"Raleigh, North Carolina",35.78,-78.64,PHL,Philadelphia,39.9528,-75.1636,3,189,2.38,61,0,6475.664692,104352.0469,3.073563462,320732.6384,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
1222,11441,337,AA,American Airlines,LAX,Los Angeles,34.0522,-118.2437,SFO,San Francisco,37.7775,-122.4164,8,189,2.38,61,0,6475.664692,104352.0469,3.181130314,331957.4596,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8,48.2,51.1,52.6,54.4,56.7,59.4,60.7,61.3,61.9,59.5,54.1,49.2
1223,10980,337,AA,American Airlines,RDU,"Raleigh, North Carolina",35.78,-78.64,PHL,Philadelphia,39.9528,-75.1636,11,189,2.38,59,0,6475.664692,100930.6683,2.937909935,296525.2131,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
1224,10993,337,AA,American Airlines,SFO,San Francisco,37.7775,-122.4164,LAX,Los Angeles,34.0522,-118.2437,10,189,2.38,59,0,6475.664692,100930.6683,3.101298216,313016.1015,48.2,51.1,52.6,54.4,56.7,59.4,60.7,61.3,61.9,59.5,54.1,49.2,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8
1225,10855,337,AA,American Airlines,RDU,"Raleigh, North Carolina",35.78,-78.64,PHL,Philadelphia,39.9528,-75.1636,1,189,2.38,58,0,6475.664692,99219.97899,2.896251081,287365.9714,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
1226,10924,337,AA,American Airlines,PHL,Philadelphia,39.9528,-75.1636,RDU,"Raleigh, North Carolina",35.78,-78.64,2,189,2.38,58,0,6475.664692,99219.97899,2.950891428,292787.3855,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6
1227,10886,337,AA,American Airlines,RDU,"Raleigh, North Carolina",35.78,-78.64,PHL,Philadelphia,39.9528,-75.1636,7,189,2.38,58,0,6475.664692,99219.97899,3.279008751,325343.1794,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
1228,10664,337,AA,American Airlines,LAX,Los Angeles,34.0522,-118.2437,SFO,San Francisco,37.7775,-122.4164,10,189,2.38,57,0,6475.664692,97509.2897,3.101298216,302405.3862,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8,48.2,51.1,52.6,54.4,56.7,59.4,60.7,61.3,61.9,59.5,54.1,49.2
1229,10635,337,AA,American Airlines,RDU,"Raleigh, North Carolina",35.78,-78.64,PHL,Philadelphia,39.9528,-75.1636,6,189,2.38,57,0,6475.664692,97509.2897,3.250093981,316914.3555,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
1230,10648,337,AA,American Airlines,LAX,Los Angeles,34.0522,-118.2437,SFO,San Francisco,37.7775,-122.4164,5,189,2.38,57,0,6475.664692,97509.2897,3.374379942,329033.3913,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8,48.2,51.1,52.6,54.4,56.7,59.4,60.7,61.3,61.9,59.5,54.1,49.2
1231,10462,337,AA,American Airlines,SFO,San Francisco,37.7775,-122.4164,LAX,Los Angeles,34.0522,-118.2437,8,189,2.38,56,0,6475.664692,95798.6004,3.181130314,304747.8318,48.2,51.1,52.6,54.4,56.7,59.4,60.7,61.3,61.9,59.5,54.1,49.2,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8
1232,10502,337,AA,American Airlines,LAX,Los Angeles,34.0522,-118.2437,SFO,San Francisco,37.7775,-122.4164,7,189,2.38,56,0,6475.664692,95798.6004,3.279008751,314124.4491,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8,48.2,51.1,52.6,54.4,56.7,59.4,60.7,61.3,61.9,59.5,54.1,49.2
1233,10383,337,AA,American Airlines,PHL,Philadelphia,39.9528,-75.1636,RDU,"Raleigh, North Carolina",35.78,-78.64,4,189,2.38,55,0,6475.664692,94087.91111,3.267300941,307413.5205,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6
1234,10182,337,AA,American Airlines,RDU,"Raleigh, North Carolina",35.78,-78.64,PHL,Philadelphia,39.9528,-75.1636,2,189,2.38,54,0,6475.664692,92377.22182,2.950891428,272595.152,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
1235,10107,337,AA,American Airlines,RDU,"Raleigh, North Carolina",35.78,-78.64,PHL,Philadelphia,39.9528,-75.1636,4,189,2.38,54,0,6475.664692,92377.22182,3.267300941,301824.1838,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
1236,10103,337,AA,American Airlines,SFO,San Francisco,37.7775,-122.4164,LAX,Los Angeles,34.0522,-118.2437,5,189,2.38,54,0,6475.664692,92377.22182,3.374379942,311715.8444,48.2,51.1,52.6,54.4,56.7,59.4,60.7,61.3,61.9,59.5,54.1,49.2,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8
1237,9512,337,AA,American Airlines,SFO,San Francisco,37.7775,-122.4164,LAX,Los Angeles,34.0522,-118.2437,7,189,2.38,51,0,6475.664692,87245.15394,3.279008751,286077.6233,48.2,51.1,52.6,54.4,56.7,59.4,60.7,61.3,61.9,59.5,54.1,49.2,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8
1238,9284,337,AA,American Airlines,LAX,Los Angeles,34.0522,-118.2437,SFO,San Francisco,37.7775,-122.4164,6,189,2.38,50,0,6475.664692,85534.46465,3.250093981,277995.0487,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8,48.2,51.1,52.6,54.4,56.7,59.4,60.7,61.3,61.9,59.5,54.1,49.2
1239,9432,337,AA,American Airlines,SFO,San Francisco,37.7775,-122.4164,LAX,Los Angeles,34.0522,-118.2437,6,189,2.38,50,0,6475.664692,85534.46465,3.250093981,277995.0487,48.2,51.1,52.6,54.4,56.7,59.4,60.7,61.3,61.9,59.5,54.1,49.2,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8
1240,9077,337,AA,American Airlines,PHL,Philadelphia,39.9528,-75.1636,RDU,"Raleigh, North Carolina",35.78,-78.64,6,189,2.38,49,0,6475.664692,83823.77535,3.250093981,272435.1477,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6
1241,8332,337,AA,American Airlines,LAX,Los Angeles,34.0522,-118.2437,SFO,San Francisco,37.7775,-122.4164,4,189,2.38,45,0,6475.664692,76981.01818,3.267300941,251520.1531,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8,48.2,51.1,52.6,54.4,56.7,59.4,60.7,61.3,61.9,59.5,54.1,49.2
1242,8040,337,AA,American Airlines,LAX,Los Angeles,34.0522,-118.2437,SFO,San Francisco,37.7775,-122.4164,1,189,2.38,43,0,6475.664692,73559.6396,2.896251081,213047.1857,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8,48.2,51.1,52.6,54.4,56.7,59.4,60.7,61.3,61.9,59.5,54.1,49.2
1243,7638,337,AA,American Airlines,SFO,San Francisco,37.7775,-122.4164,LAX,Los Angeles,34.0522,-118.2437,4,189,2.38,41,0,6475.664692,70138.26101,3.267300941,229162.8062,48.2,51.1,52.6,54.4,56.7,59.4,60.7,61.3,61.9,59.5,54.1,49.2,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8
1244,7412,337,AA,American Airlines,LAX,Los Angeles,34.0522,-118.2437,SFO,San Francisco,37.7775,-122.4164,2,189,2.38,40,0,6475.664692,68427.57172,2.950891428,201922.3348,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8,48.2,51.1,52.6,54.4,56.7,59.4,60.7,61.3,61.9,59.5,54.1,49.2
1245,7307,337,AA,American Airlines,SFO,San Francisco,37.7775,-122.4164,LAX,Los Angeles,34.0522,-118.2437,1,189,2.38,39,0,6475.664692,66716.88242,2.896251081,193228.8428,48.2,51.1,52.6,54.4,56.7,59.4,60.7,61.3,61.9,59.5,54.1,49.2,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8
1246,6871,337,AA,American Airlines,SFO,San Francisco,37.7775,-122.4164,LAX,Los Angeles,34.0522,-118.2437,2,189,2.38,37,0,6475.664692,63295.50384,2.950891428,186778.1597,48.2,51.1,52.6,54.4,56.7,59.4,60.7,61.3,61.9,59.5,54.1,49.2,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8
1247,6661,337,AA,American Airlines,LAX,Los Angeles,34.0522,-118.2437,SFO,San Francisco,37.7775,-122.4164,3,189,2.38,36,0,6475.664692,61584.81455,3.073563462,189284.8358,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8,48.2,51.1,52.6,54.4,56.7,59.4,60.7,61.3,61.9,59.5,54.1,49.2
1248,6171,337,AA,American Airlines,SFO,San Francisco,37.7775,-122.4164,LAX,Los Angeles,34.0522,-118.2437,3,189,2.38,33,0,6475.664692,56452.74667,3.073563462,173511.0995,48.2,51.1,52.6,54.4,56.7,59.4,60.7,61.3,61.9,59.5,54.1,49.2,47.8,49.5,52.1,56.1,61.3,67.9,74.2,74.0,69.9,62.4,54.5,48.8
1249,21489,338,AA,American Airlines,SNA,"Santa Ana, California",33.7408,-117.8814,PHX,"Phoenix, Arizona",33.4483,-112.0739,12,189,2.38,114,0,6483.581524,195256.9996,3.034597233,592526.3507,54.0,55.0,56.4,59.3,62.3,66.6,71.2,72.4,70.4,65.5,60.0,55.1,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6
1250,21445,338,AA,American Airlines,SNA,"Santa Ana, California",33.7408,-117.8814,PHX,"Phoenix, Arizona",33.4483,-112.0739,3,189,2.38,114,0,6483.581524,195256.9996,3.073563462,600134.7797,54.0,55.0,56.4,59.3,62.3,66.6,71.2,72.4,70.4,65.5,60.0,55.1,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6
1251,21341,338,AA,American Airlines,PHX,"Phoenix, Arizona",33.4483,-112.0739,SNA,"Santa Ana, California",33.7408,-117.8814,12,189,2.38,113,0,6483.581524,193544.2189,3.034597233,587328.7512,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6,54.0,55.0,56.4,59.3,62.3,66.6,71.2,72.4,70.4,65.5,60.0,55.1
1252,21277,338,AA,American Airlines,PHX,"Phoenix, Arizona",33.4483,-112.0739,SNA,"Santa Ana, California",33.7408,-117.8814,3,189,2.38,113,0,6483.581524,193544.2189,3.073563462,594870.4395,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6,54.0,55.0,56.4,59.3,62.3,66.6,71.2,72.4,70.4,65.5,60.0,55.1
1253,21094,338,AA,American Airlines,PHX,"Phoenix, Arizona",33.4483,-112.0739,SNA,"Santa Ana, California",33.7408,-117.8814,5,189,2.38,112,0,6483.581524,191831.4382,3.374379942,647312.1573,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6,54.0,55.0,56.4,59.3,62.3,66.6,71.2,72.4,70.4,65.5,60.0,55.1
1254,20929,338,AA,American Airlines,SNA,"Santa Ana, California",33.7408,-117.8814,PHX,"Phoenix, Arizona",33.4483,-112.0739,7,189,2.38,111,0,6483.581524,190118.6575,3.279008751,623400.7417,54.0,55.0,56.4,59.3,62.3,66.6,71.2,72.4,70.4,65.5,60.0,55.1,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6
1255,20725,338,AA,American Airlines,SNA,"Santa Ana, California",33.7408,-117.8814,PHX,"Phoenix, Arizona",33.4483,-112.0739,10,189,2.38,110,0,6483.581524,188405.8768,3.101298216,584302.8096,54.0,55.0,56.4,59.3,62.3,66.6,71.2,72.4,70.4,65.5,60.0,55.1,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6
1256,20385,338,AA,American Airlines,SNA,"Santa Ana, California",33.7408,-117.8814,PHX,"Phoenix, Arizona",33.4483,-112.0739,8,189,2.38,108,0,6483.581524,184980.3154,3.181130314,588446.4889,54.0,55.0,56.4,59.3,62.3,66.6,71.2,72.4,70.4,65.5,60.0,55.1,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6
1257,20182,338,AA,American Airlines,PHX,"Phoenix, Arizona",33.4483,-112.0739,SNA,"Santa Ana, California",33.7408,-117.8814,4,189,2.38,107,0,6483.581524,183267.5347,3.267300941,598790.1886,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6,54.0,55.0,56.4,59.3,62.3,66.6,71.2,72.4,70.4,65.5,60.0,55.1
1258,19948,338,AA,American Airlines,SNA,"Santa Ana, California",33.7408,-117.8814,PHX,"Phoenix, Arizona",33.4483,-112.0739,11,189,2.38,106,0,6483.581524,181554.754,2.937909935,533391.5156,54.0,55.0,56.4,59.3,62.3,66.6,71.2,72.4,70.4,65.5,60.0,55.1,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6
1259,19762,338,AA,American Airlines,PHX,"Phoenix, Arizona",33.4483,-112.0739,SNA,"Santa Ana, California",33.7408,-117.8814,10,189,2.38,105,0,6483.581524,179841.9733,3.101298216,557743.591,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6,54.0,55.0,56.4,59.3,62.3,66.6,71.2,72.4,70.4,65.5,60.0,55.1
1260,19814,338,AA,American Airlines,SNA,"Santa Ana, California",33.7408,-117.8814,PHX,"Phoenix, Arizona",33.4483,-112.0739,5,189,2.38,105,0,6483.581524,179841.9733,3.374379942,606855.1475,54.0,55.0,56.4,59.3,62.3,66.6,71.2,72.4,70.4,65.5,60.0,55.1,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6
1261,19623,338,AA,American Airlines,PHX,"Phoenix, Arizona",33.4483,-112.0739,SNA,"Santa Ana, California",33.7408,-117.8814,8,189,2.38,104,0,6483.581524,178129.1926,3.181130314,566652.1745,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6,54.0,55.0,56.4,59.3,62.3,66.6,71.2,72.4,70.4,65.5,60.0,55.1
1262,19304,338,AA,American Airlines,SNA,"Santa Ana, California",33.7408,-117.8814,PHX,"Phoenix, Arizona",33.4483,-112.0739,1,189,2.38,103,0,6483.581524,176416.4119,2.896251081,510946.2237,54.0,55.0,56.4,59.3,62.3,66.6,71.2,72.4,70.4,65.5,60.0,55.1,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6
1263,19395,338,AA,American Airlines,PHX,"Phoenix, Arizona",33.4483,-112.0739,SNA,"Santa Ana, California",33.7408,-117.8814,1,189,2.38,103,0,6483.581524,176416.4119,2.896251081,510946.2237,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6,54.0,55.0,56.4,59.3,62.3,66.6,71.2,72.4,70.4,65.5,60.0,55.1
1264,19448,338,AA,American Airlines,PHX,"Phoenix, Arizona",33.4483,-112.0739,SNA,"Santa Ana, California",33.7408,-117.8814,7,189,2.38,103,0,6483.581524,176416.4119,3.279008751,578470.9585,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6,54.0,55.0,56.4,59.3,62.3,66.6,71.2,72.4,70.4,65.5,60.0,55.1
1265,19240,338,AA,American Airlines,SNA,"Santa Ana, California",33.7408,-117.8814,PHX,"Phoenix, Arizona",33.4483,-112.0739,6,189,2.38,102,0,6483.581524,174703.6312,3.250093981,567803.2203,54.0,55.0,56.4,59.3,62.3,66.6,71.2,72.4,70.4,65.5,60.0,55.1,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6
1266,18926,338,AA,American Airlines,PHX,"Phoenix, Arizona",33.4483,-112.0739,SNA,"Santa Ana, California",33.7408,-117.8814,11,189,2.38,101,0,6483.581524,172990.8505,2.937909935,508231.5384,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6,54.0,55.0,56.4,59.3,62.3,66.6,71.2,72.4,70.4,65.5,60.0,55.1
1267,19012,338,AA,American Airlines,PHX,"Phoenix, Arizona",33.4483,-112.0739,SNA,"Santa Ana, California",33.7408,-117.8814,6,189,2.38,101,0,6483.581524,172990.8505,3.250093981,562236.5221,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6,54.0,55.0,56.4,59.3,62.3,66.6,71.2,72.4,70.4,65.5,60.0,55.1
